zip,City,mean_ret,low_ret,high_ret,order,seasonal_order,sharpe_ratio
77450,Cinco Ranch,1.0271023325388389,0.7895335305171254,1.332237435607722,"(1, 0, 1)","(0, 0, 0, 12)",-0.20505115279071326
92101,San Diego,0.997342583476745,0.5854593120601322,1.6795463678272056,"(1, 0, 2)","(0, 0, 1, 12)",-0.12891278594467698
32822,Orlando,1.191133534286933,0.7383959457578453,1.903066306650065,"(1, 0, 2)","(0, 0, 1, 12)",0.04529104728383042
30080,Smyrna,1.1162383283009283,0.878588258686661,1.41486518776194,"(0, 0, 2)","(1, 0, 0, 12)",-0.041295950655469184
7093,West New York,1.0145729299737511,0.6490780394620463,1.5731997572403194,"(0, 0, 2)","(0, 0, 1, 12)",-0.13397744209020182
60626,Chicago,0.984951386545344,0.6479677632047316,1.4866651359180734,"(0, 0, 3)","(0, 0, 0, 12)",-0.1829420388667241
90004,Los Angeles,1.00992549220753,0.7130517450927895,1.423458643658236,"(0, 0, 3)","(0, 0, 1, 12)",-0.18082440071114148
28078,Huntersville,1.0242078716305536,0.8572795661197856,1.222071223597643,"(0, 0, 2)","(0, 0, 1, 12)",-0.3129910455204541
34135,Bonita Springs,1.026211610373549,0.8251393162580786,1.2737968076960706,"(0, 0, 2)","(1, 0, 0, 12)",-0.2500187463015798
90706,Bellflower,1.0429564810088963,0.7874214980878105,1.3767829301035777,"(2, 0, 1)","(0, 0, 0, 12)",-0.1619174715359357
48103,Ann Arbor,1.1045629808242687,0.9272472326179725,1.3141535223217484,"(0, 0, 2)","(1, 0, 1, 12)",-0.08741499938735357
30062,Marietta,1.0832052232961178,0.8662057030265832,1.351798900403138,"(2, 0, 3)","(0, 0, 0, 12)",-0.11363250330457345
33186,The Crossings,1.0069139741623194,0.7588744222092794,1.331726750027186,"(0, 0, 2)","(0, 0, 1, 12)",-0.2295014148588025
30052,Loganville,1.1783005687697703,0.9417399316865295,1.4710858820755208,"(3, 0, 0)","(0, 0, 0, 12)",0.07540659343620222
30041,Cumming,1.0024325509919623,0.7716627891182822,1.2984855445561552,"(1, 0, 1)","(0, 0, 0, 12)",-0.2580599290870187
75217,Dallas,1.145816072513674,0.5793539785814583,2.224427381101505,"(3, 0, 1)","(0, 0, 0, 12)",0.004517536178386901
33012,Hialeah,1.1099926463777492,0.6738222003526366,1.8092267366843844,"(1, 0, 1)","(0, 0, 1, 12)",-0.02500584295326677
30331,Atlanta,0.9764090681721086,0.4991033834385483,1.8750447570146835,"(2, 0, 0)","(0, 0, 1, 12)",-0.11771964186860491
11372,New York,1.003488854956377,0.6949087239645131,1.4412130533072338,"(0, 0, 2)","(0, 0, 1, 12)",-0.18075138203219956
32256,Jacksonville,0.9853686796893215,0.7662226185026715,1.2639736685684384,"(3, 0, 1)","(1, 0, 1, 12)",-0.30741414647372084
34711,Clermont,1.0803457376751833,0.9303634193470983,1.2533628529759337,"(1, 0, 3)","(0, 0, 1, 12)",-0.17968655726250457
60649,Chicago,0.9983941551643319,0.3927119832922582,2.4506003050515965,"(0, 0, 3)","(0, 0, 1, 12)",-0.06802615927072009
92335,Fontana,1.1613182679131568,0.8385485181825225,1.601206335243966,"(3, 0, 0)","(0, 0, 0, 12)",0.030070987929861633
37130,Murfreesboro,1.1873601659264943,0.8674458469608273,1.6184069451472995,"(1, 0, 1)","(0, 0, 0, 12)",0.06521745552876228
23454,Virginia Beach,1.0026114743458916,0.8609228867317978,1.1665224311817304,"(0, 0, 2)","(0, 0, 0, 12)",-0.4442837760121076
38401,Columbia,1.0182187698480114,0.7268724559150861,1.4198178860709818,"(0, 0, 2)","(0, 0, 0, 12)",-0.173412824191137
92021,El Cajon,1.0047855470025178,0.7731824011519324,1.3021644320046086,"(0, 0, 2)","(0, 0, 0, 12)",-0.252558384041551
48185,Westland,1.0714391703557338,0.7180483999649943,1.5878899393767936,"(1, 0, 1)","(0, 0, 0, 12)",-0.07696255066321989
93065,Simi Valley,1.0530989231837353,0.7953730683464069,1.3897649395133143,"(1, 0, 3)","(0, 0, 0, 12)",-0.14348357515475468
91342,Los Angeles,1.003725484390033,0.7707013611733184,1.3033820184644864,"(1, 0, 1)","(1, 0, 1, 12)",-0.25279481743608506
44130,Parma Heights,0.9948483557546559,0.7830584739779464,1.2609629237411668,"(1, 0, 2)","(0, 0, 0, 12)",-0.30034463629319025
95747,Roseville,1.0355699656384132,0.7985862305749043,1.3391986638441136,"(1, 0, 1)","(1, 0, 0, 12)",-0.1901813978667334
32218,Jacksonville,1.0183203370200422,0.713809403788299,1.4453503395487155,"(0, 0, 2)","(0, 0, 1, 12)",-0.1641248643957868
95123,San Jose,1.2587373306299912,0.8817147121005862,1.7874246459061074,"(1, 0, 3)","(0, 0, 0, 12)",0.13288242983337578
43026,Hilliard,1.002109526300844,0.7431706974915203,1.3461992229625435,"(2, 0, 0)","(0, 0, 0, 12)",-0.22598411492126325
20019,Washington,0.8471496548822532,0.4616087937009836,1.5300417753816,"(1, 0, 1)","(0, 0, 1, 12)",-0.2725811950894008
22193,Woodbridge,0.9560623827822976,0.7648501678304866,1.1926681190231327,"(0, 0, 2)","(0, 0, 1, 12)",-0.4261672765509797
45840,Findlay,1.0285893190282047,0.8473801563572682,1.2466432344361886,"(1, 0, 1)","(0, 0, 0, 12)",-0.2749943105226979
80634,Greeley,1.18768317651095,0.9993735243329134,1.409767169576948,"(0, 0, 2)","(2, 0, 1, 12)",0.12012559936191881
2155,Medford,1.2646701459204557,1.0710960478733864,1.4915828579360717,"(0, 0, 1)","(1, 0, 1, 12)",0.30033225536834723
92627,Costa Mesa,0.9917134897373544,0.7348165585914799,1.3335109520991733,"(1, 0, 1)","(0, 0, 1, 12)",-0.24498459607246748
85705,Tucson,1.0644362465052994,0.7824663479716327,1.4425162175381236,"(0, 0, 2)","(1, 0, 0, 12)",-0.11203418227316057
20878,Gaithersburg,0.9982602440437796,0.8412818003491707,1.1831302358869333,"(0, 0, 2)","(0, 0, 0, 12)",-0.40990139281309956
30022,Johns Creek,0.9840434544233988,0.7458634365028581,1.2942882880062403,"(0, 0, 2)","(0, 0, 1, 12)",-0.28142586729102104
23666,Hampton,1.0166536226828846,0.7893017258220789,1.306098054631933,"(1, 0, 2)","(0, 0, 0, 12)",-0.23554883119843445
2360,Plymouth,1.0162984380429119,0.8266497110360059,1.2472837377963875,"(0, 0, 2)","(0, 0, 1, 12)",-0.29024270052294937
33064,Pompano Beach,1.0899493149974737,0.6451574224777217,1.8198648072685826,"(1, 0, 1)","(0, 0, 0, 12)",-0.04123161183058109
20001,Washington,1.0059344521745595,0.7300139231292485,1.380247867332016,"(1, 0, 1)","(0, 0, 1, 12)",-0.2036958281061765
29072,Lexington,1.0052024545200637,0.8714760631591818,1.1584958491047936,"(0, 0, 2)","(0, 0, 0, 12)",-0.4640165797031875
11218,New York,1.0976667171753154,0.5152134910758213,2.284342609865932,"(1, 0, 3)","(2, 0, 0, 12)",-0.023015661374800368
33027,Miramar,1.0295531969227256,0.8384648995241876,1.2620369190851277,"(0, 0, 2)","(1, 0, 1, 12)",-0.2569367001431599
89052,Henderson,1.062736592614703,0.8483031095758718,1.3286259493395025,"(1, 0, 3)","(1, 0, 0, 12)",-0.15749365848230584
90011,Los Angeles,0.9779407295264866,0.5897269919052459,1.6046612453807851,"(1, 0, 1)","(0, 0, 0, 12)",-0.15808281553783207
75206,Dallas,0.9933178726731051,0.6404203254539901,1.5283181937970345,"(1, 0, 3)","(0, 0, 1, 12)",-0.16338199065541079
11223,New York,1.0746477593594628,0.7715196458061423,1.4902527296219878,"(0, 0, 2)","(1, 0, 1, 12)",-0.08867914386776084
32174,Ormond Beach,1.0910381513809566,0.8206435189607485,1.4457381534252542,"(0, 0, 2)","(1, 0, 1, 12)",-0.07574251946873713
33063,Margate,1.0775626164028704,0.7910717142451801,1.4619773213481961,"(2, 0, 3)","(1, 0, 0, 12)",-0.09065623666710251
87121,Albuquerque,1.0094664150473784,0.8379781398086786,1.2143520481286827,"(1, 0, 2)","(0, 0, 0, 12)",-0.3425263441606566
43701,Zanesville,1.0483067860334463,0.72235331256895,1.512869656455499,"(3, 0, 0)","(0, 0, 0, 12)",-0.11394781216714317
90025,Los Angeles,0.9931597461749159,0.7186724231414114,1.3666679117399583,"(0, 0, 3)","(1, 0, 1, 12)",-0.2241136709776429
72401,Jonesboro,1.010962150133196,0.7063219733668853,1.4395064187122586,"(0, 0, 2)","(1, 0, 0, 12)",-0.17379289014849206
90027,Los Angeles,0.9846551108622023,0.6855259756789313,1.4067226327942404,"(1, 0, 3)","(0, 0, 1, 12)",-0.21315861841953349
10701,Yonkers,0.9991884559518963,0.7865114529479972,1.2664400467165275,"(0, 0, 2)","(1, 0, 0, 12)",-0.29003468381991315
44077,Painesville,0.9921650348791603,0.8094331487979715,1.2141159857698873,"(0, 0, 2)","(0, 0, 1, 12)",-0.3613184095392574
75035,Frisco,0.9610112942642028,0.6733101884362035,1.3641332597798534,"(1, 0, 1)","(0, 0, 1, 12)",-0.25675618981933285
8831,Monroe,0.9918236441869528,0.780490342404023,1.2574073491080986,"(1, 0, 3)","(1, 0, 0, 12)",-0.30730870917688813
77082,Houston,1.0584742139666878,0.8408534903519198,1.329569570545381,"(0, 0, 2)","(1, 0, 1, 12)",-0.16351043719160377
34953,Port Saint Lucie,1.0729264703155756,0.7366646256222835,1.553773161308353,"(0, 0, 2)","(1, 0, 0, 12)",-0.08010921527230336
94544,Hayward,1.0173627802870608,0.6969000934730407,1.4763324528239787,"(1, 0, 3)","(0, 0, 1, 12)",-0.15526891097439918
78641,Leander,1.0009120615013605,0.774468582138719,1.2901047201013272,"(0, 0, 3)","(0, 0, 1, 12)",-0.26660724933576324
60616,Chicago,0.9994585251288812,0.7999454015609371,1.2462204372239511,"(0, 0, 2)","(0, 0, 1, 12)",-0.31130100872976096
97402,Eugene,1.0511337555509255,0.8019053685633385,1.3736408768950457,"(1, 0, 0)","(0, 0, 1, 12)",-0.15260664604399796
43228,Columbus,1.0240333658322054,0.7001120496648863,1.488942719293825,"(1, 0, 1)","(0, 0, 0, 12)",-0.14496270552369905
33313,Lauderhill,1.0346092769350888,0.5870719491444713,1.7989239389906286,"(1, 0, 1)","(1, 0, 0, 12)",-0.08563349141323182
75150,Mesquite,1.2172363045965253,0.7421786022922704,1.9757138907035707,"(1, 0, 1)","(2, 0, 0, 12)",0.06392351433771548
95051,Santa Clara,1.336329418231531,0.9758676754130376,1.8227049580794787,"(0, 0, 2)","(1, 0, 1, 12)",0.23374623245988055
20147,Ashburn,1.0004157123765764,0.8537677551718984,1.171064665844894,"(0, 0, 2)","(2, 0, 0, 12)",-0.43482516496134704
55901,Rochester,1.0389203184022748,0.7959724211560762,1.3519007217683998,"(1, 0, 1)","(1, 0, 1, 12)",-0.17891529427420527
23452,Virginia Beach,0.9954640634859555,0.8393241729812122,1.1792566117639984,"(0, 0, 3)","(0, 0, 0, 12)",-0.4204374578886743
91710,Chino,1.1075471309139346,0.771279935018187,1.5815882339930487,"(1, 0, 1)","(0, 0, 0, 12)",-0.038056210243392286
91335,Los Angeles,1.047505942906638,0.7237394665123228,1.5072100274767872,"(1, 0, 3)","(2, 0, 0, 12)",-0.11599472337949336
35242,Hoover,1.0557972968146279,0.8818790611054891,1.2623497887246535,"(2, 0, 2)","(1, 0, 0, 12)",-0.21706557454198153
30127,Powder Springs,1.0875897949447877,0.8536306599141987,1.382380997633771,"(0, 0, 3)","(2, 0, 1, 12)",-0.09606537402126303
71913,Hot Springs,0.9996627215362112,0.8111131435717944,1.22986928332683,"(0, 0, 2)","(0, 0, 0, 12)",-0.33127077837384283
90731,Los Angeles,1.0201109004174154,0.6874528393286423,1.5039055375683021,"(1, 0, 1)","(0, 0, 0, 12)",-0.14486264022310136
29730,Rock Hill,1.0133887083800783,0.5847069143773055,1.7348453527129006,"(1, 0, 2)","(1, 0, 0, 12)",-0.10867881757129584
80015,Aurora,1.0942876084336235,0.8748759724102314,1.365764778747972,"(1, 0, 2)","(0, 0, 0, 12)",-0.08983049704687021
32225,Jacksonville,1.0050130313823624,0.7306522892009564,1.3767187660838593,"(0, 0, 2)","(0, 0, 1, 12)",-0.20643597414743772
95687,Vacaville,1.0865405336553522,0.7004024457944371,1.6718392145686216,"(1, 0, 1)","(0, 0, 0, 12)",-0.05336822932053001
27713,Durham,1.0383329927784797,0.8408734489895263,1.2797430801928853,"(1, 0, 1)","(0, 0, 0, 12)",-0.2279752209075662
77840,College Station,1.0664356434228124,0.6836824837899215,1.6499325545372636,"(1, 0, 2)","(0, 0, 1, 12)",-0.074461832042327
30004,Milton,1.0127256955285862,0.7414857944359551,1.3775072334647038,"(1, 0, 3)","(0, 0, 0, 12)",-0.1975699098523965
43068,Reynoldsburg,1.0420629326830473,0.7560540362349985,1.4300570211219297,"(1, 0, 1)","(1, 0, 0, 12)",-0.14290954695816202
93550,Palmdale,1.020529644949226,0.7201846333424746,1.4386491142524855,"(1, 0, 1)","(1, 0, 0, 12)",-0.16403698733051642
11208,New York,1.0130279612049837,0.5280553464738793,1.9103274232297645,"(1, 0, 2)","(0, 0, 1, 12)",-0.09068868192064497
89123,Las Vegas,1.1106490329356602,0.7532298670216299,1.6270516862405222,"(1, 0, 1)","(0, 0, 0, 12)",-0.03174029345115225
94509,Antioch,1.2122521065456262,0.7355214077522096,1.9766820728410799,"(3, 0, 0)","(0, 0, 0, 12)",0.059515028732117885
80525,Fort Collins,1.076727822867111,0.8566614634093767,1.350200334067891,"(1, 0, 0)","(1, 0, 1, 12)",-0.12492748737766067
78501,McAllen,1.0430154327310859,0.7448413678287847,1.4538790764230427,"(1, 0, 1)","(1, 0, 0, 12)",-0.1345047802319015
48823,East Lansing,1.0000042076021538,0.7341145249046028,1.3569222831103185,"(0, 0, 3)","(1, 0, 0, 12)",-0.22218764053004342
63123,Affton,1.0404552677209227,0.8281744813626606,1.3043681465746888,"(1, 0, 1)","(1, 0, 0, 12)",-0.2056497877542351
40601,Frankfort,0.9861284158963265,0.7789970285031662,1.2455373310975555,"(3, 0, 0)","(2, 0, 1, 12)",-0.32635117943440056
21215,Baltimore,0.9004613883072653,0.3218106858485449,2.416802204110496,"(0, 0, 2)","(0, 0, 1, 12)",-0.11356752689471895
29464,Mount Pleasant,1.1166644708219045,0.8242164502900056,1.5069891460113716,"(1, 0, 1)","(0, 0, 1, 12)",-0.03181135276189607
60622,Chicago,0.9996428535504612,0.7227106517556682,1.3768289233005553,"(0, 0, 2)","(0, 0, 1, 12)",-0.21210467034279373
7087,Union City,1.122925763688576,0.6472384086562896,1.924386303524776,"(1, 0, 2)","(0, 0, 1, 12)",-0.012104025129136114
32828,Orlando,1.1520584972902204,0.8411635358864532,1.571152655576033,"(1, 0, 1)","(0, 0, 0, 12)",0.018731927668110424
77057,Houston,1.0301520073409673,0.7083135381778695,1.4896814201140443,"(3, 0, 0)","(0, 0, 0, 12)",-0.1385165541902336
23451,Virginia Beach,1.0048664633296445,0.7999183006755541,1.2596612364133188,"(0, 0, 2)","(0, 0, 1, 12)",-0.2904186670270038
23223,Richmond,0.9927476041185055,0.6317472390709967,1.5469402371489696,"(3, 0, 0)","(1, 0, 0, 12)",-0.1591323251915593
60615,Chicago,0.9993140028991407,0.6906208062354988,1.4380640643051215,"(0, 0, 2)","(0, 0, 1, 12)",-0.1860614695511679
42101,Bowling Green,1.0707731744010445,0.7930768144805325,1.4403916590586094,"(1, 0, 1)","(0, 0, 0, 12)",-0.10444873938386569
45601,Chillicothe,1.006297550919287,0.6972440626952277,1.4444847361637108,"(0, 0, 2)","(0, 0, 0, 12)",-0.17676613127774501
30135,Douglasville,1.053538812809786,0.677588707189782,1.6250709392895006,"(2, 0, 0)","(0, 0, 0, 12)",-0.08954846668087375
27284,Kernersville,1.0032480735928986,0.8552226644215132,1.1756894375444233,"(0, 0, 2)","(0, 0, 0, 12)",-0.42168590207309725
19446,Lansdale,0.9984371746656544,0.834848718311699,1.1925282397762529,"(0, 0, 2)","(0, 0, 1, 12)",-0.3912642766435315
14221,Amherst,1.0081748369882655,0.840434143947547,1.2077946140907927,"(0, 0, 1)","(0, 0, 1, 12)",-0.3544462932080013
98115,Seattle,1.0002964527063287,0.6373136027844843,1.5558319482557574,"(1, 0, 1)","(0, 0, 1, 12)",-0.15033770623765683
60641,Chicago,1.00062049088605,0.676579143086407,1.470469850030426,"(1, 0, 2)","(0, 0, 1, 12)",-0.17353006126742812
94122,San Francisco,1.0247820483159207,0.7383797859900105,1.4161046337199266,"(0, 0, 2)","(0, 0, 1, 12)",-0.16762310835479236
93727,Fresno,1.0833673724796384,0.8382944569104678,1.3962217719449677,"(3, 0, 0)","(0, 0, 0, 12)",-0.09860965745806351
76116,Fort Worth,1.1275161793020312,0.7760844384299691,1.6288281553780621,"(0, 0, 2)","(1, 0, 0, 12)",-0.012744995223832205
21122,Pasadena,1.020551458724162,0.8518658628382415,1.2210243654303619,"(0, 0, 2)","(2, 0, 1, 12)",-0.3191933393112661
93536,Lancaster,1.078361691549599,0.7611569870834276,1.5197396813179223,"(1, 0, 1)","(0, 0, 0, 12)",-0.07912479787409198
93535,Lancaster,1.1115463120498263,0.6818882552425015,1.793662953212062,"(1, 0, 1)","(0, 0, 0, 12)",-0.024139856664192598
85251,Scottsdale,1.136383391452108,0.7502401397749996,1.7088846574402308,"(1, 0, 1)","(1, 0, 0, 12)",-0.0020873247723285277
60453,Oak Lawn,1.0006355887702014,0.8243121638315567,1.2128375045959479,"(0, 0, 2)","(0, 0, 0, 12)",-0.3545426531522419
33319,Lauderhill,1.1284443297627083,0.7198620455952109,1.7538973531900226,"(1, 0, 1)","(1, 0, 0, 12)",-0.009612886587112873
78249,San Antonio,1.0101544645269596,0.8393627814008419,1.2140116361957598,"(0, 0, 2)","(0, 0, 1, 12)",-0.34226697274951184
19020,Bensalem,0.963354161251006,0.7934120462719315,1.1678970638739057,"(1, 0, 1)","(1, 0, 1, 12)",-0.4673891462240406
33321,Tamarac,1.0677835286303035,0.7550678468476935,1.5022158144567948,"(3, 0, 0)","(0, 0, 0, 12)",-0.094493819607526
95758,Elk Grove,0.957289325999124,0.6575124902288794,1.385382010602821,"(2, 0, 3)","(0, 0, 1, 12)",-0.24880155417076172
60660,Chicago,0.9402610274666313,0.5760590440484494,1.5194651711850673,"(1, 0, 2)","(0, 0, 1, 12)",-0.2100085644306668
93306,Bakersfield,1.0196204971165572,0.7409625441217221,1.3971194303707342,"(1, 0, 1)","(0, 0, 1, 12)",-0.1809992385571937
73160,Moore,1.006058788888387,0.8027219918677077,1.2582697410387342,"(1, 0, 2)","(0, 0, 0, 12)",-0.2904758178568489
14580,Webster,0.967469371273586,0.5790403368805439,1.5990187518127374,"(1, 0, 3)","(0, 0, 1, 12)",-0.1675672937053905
19720,New Castle,0.9518962616054817,0.5600875618995569,1.5996278589847757,"(2, 0, 1)","(1, 0, 1, 12)",-0.17939480828122054
89031,North Las Vegas,1.1109841520105954,0.7337226979067477,1.6690945377495234,"(1, 0, 1)","(0, 0, 1, 12)",-0.029293421849964793
93257,Porterville,1.0316013045412036,0.7742072845482472,1.3699775395599496,"(0, 0, 2)","(0, 0, 1, 12)",-0.17923534863013005
19120,Philadelphia,1.0032659711591807,0.5800202202528496,1.7146116473311759,"(0, 0, 2)","(0, 0, 0, 12)",-0.1190899380320974
27707,Durham,1.0893142088661638,0.8300286001456065,1.425100900755118,"(1, 0, 1)","(0, 0, 0, 12)",-0.08246087909866226
11204,New York,1.1051729507066657,0.8991093759222297,1.3560758530259611,"(1, 0, 3)","(0, 0, 0, 12)",-0.0726780734672642
93307,Bakersfield,1.0388997928595083,0.7480862866401917,1.4363999802348129,"(1, 0, 1)","(0, 0, 1, 12)",-0.1445338106272955
33467,Greenacres,0.996229576457677,0.8184403234108607,1.2107299739493793,"(1, 0, 1)","(1, 0, 1, 12)",-0.3623720820798267
22204,Arlington,0.9476403054645928,0.6255384620524949,1.4251836261769235,"(2, 0, 1)","(0, 0, 1, 12)",-0.2385359119203203
20874,Germantown,0.996859211894505,0.8173461421060324,1.2138546999134587,"(0, 0, 2)","(0, 0, 0, 12)",-0.35692844257832534
37128,Murfreesboro,1.2216143635114318,0.9740890108663433,1.5286635161725062,"(3, 0, 0)","(0, 0, 0, 12)",0.15007896831426762
93309,Bakersfield,1.034129865402917,0.7277936115020615,1.4618739797050215,"(1, 0, 1)","(0, 0, 0, 12)",-0.1420205920422409
95035,Milpitas,0.7789301888063228,0.39264324662850736,1.516178558027581,"(0, 0, 2)","(0, 0, 1, 12)",-0.31993138217236555
31419,Savannah,0.9891037159485152,0.7446040102191668,1.309524615329305,"(3, 0, 2)","(0, 0, 1, 12)",-0.2642507223188792
66061,Olathe,1.0866611954524001,0.7764784738566418,1.5132659923924008,"(1, 0, 0)","(1, 0, 0, 12)",-0.07020096995138918
11219,New York,1.0287605578208314,0.653652754579018,1.6057814371004036,"(0, 0, 2)","(0, 0, 0, 12)",-0.11513552536885568
21222,Dundalk,0.9710872848144212,0.6392604696886426,1.464831149586521,"(0, 0, 2)","(0, 0, 1, 12)",-0.20264419892911012
60056,Mount Prospect,0.9903405246380893,0.7635664867709835,1.2808754788575776,"(1, 0, 2)","(0, 0, 0, 12)",-0.2861807382594592
27703,Durham,1.0268388658634147,0.78541321853392,1.3384917769640825,"(1, 0, 1)","(0, 0, 0, 12)",-0.20168116506790562
85282,Tempe,1.0884454831753139,0.8050282851837139,1.466038459921419,"(1, 0, 1)","(0, 0, 0, 12)",-0.07554938280063528
29223,Columbia,1.0137187173096323,0.7477089157752704,1.3691238170592284,"(1, 0, 1)","(1, 0, 0, 12)",-0.20061584673053862
93230,Hanford,0.9980996041733784,0.7160411029572226,1.3850860541898342,"(0, 0, 2)","(1, 0, 1, 12)",-0.20967916949355372
72712,Bentonville,1.0281260825828877,0.6805991673758182,1.5421726871400667,"(2, 0, 1)","(0, 0, 1, 12)",-0.12797318950676395
29445,Goose Creek,1.0767931986185666,0.8370659732936256,1.3815286709674206,"(1, 0, 3)","(2, 0, 1, 12)",-0.11312289261737857
75043,Garland,0.9847410121861266,0.64602095778103,1.4891629466534324,"(2, 0, 2)","(0, 0, 1, 12)",-0.18222717376587996
33157,Village of Palmetto Bay,1.1030129052097781,0.6178332851709499,1.9417927668825832,"(1, 0, 2)","(1, 0, 0, 12)",-0.026716443501866593
90802,Long Beach,1.0375649614145062,0.5499885871847943,1.9260398525958218,"(0, 0, 3)","(0, 0, 1, 12)",-0.07326720669601401
94538,Fremont,1.0982685776434458,0.6937601927105135,1.7230433003195724,"(1, 0, 1)","(0, 0, 0, 12)",-0.03897452116107061
37064,Franklin,1.0062378598055295,0.7717920826629691,1.3080144873928257,"(1, 0, 1)","(0, 0, 0, 12)",-0.24643978492978513
98682,Vancouver,1.0841236541314339,0.8756968725530764,1.3395728769366817,"(3, 0, 0)","(0, 0, 0, 12)",-0.11697250829422601
94541,Hayward,1.0338585762009223,0.6177778795096838,1.7107554495682802,"(1, 0, 1)","(0, 0, 0, 12)",-0.09563400070063788
95076,Watsonville,0.9820767364371517,0.6536892872960723,1.465589203322823,"(0, 0, 2)","(0, 0, 1, 12)",-0.19252084447732082
60085,Waukegan,1.008619884462595,0.3817693940740459,2.567977560558889,"(0, 0, 3)","(0, 0, 0, 12)",-0.05935597141590502
98133,Shoreline,0.9763687883707837,0.5961221975770147,1.582170805165325,"(1, 0, 1)","(0, 0, 1, 12)",-0.16430792993781881
28601,Hickory,1.008025966671737,0.8441472427439317,1.20219526751796,"(0, 0, 2)","(0, 0, 0, 12)",-0.36408084449627254
70726,Denham Springs,1.0170032264089781,0.8347117985502019,1.2371198442419828,"(3, 0, 0)","(1, 0, 0, 12)",-0.30163702935919856
77007,Houston,1.0349613553723738,0.7937392411867749,1.345504049722709,"(1, 0, 1)","(0, 0, 0, 12)",-0.18744044007398536
75002,Allen,1.1072056435250015,0.6794902734555271,1.7851559940158834,"(1, 0, 1)","(0, 0, 1, 12)",-0.028199074817011165
92630,Lake Forest,0.9858746488736152,0.8476189161449281,1.145603858048359,"(1, 0, 1)","(1, 0, 1, 12)",-0.5118035295806886
93274,Tulare,1.0406440087187578,0.8177151748847796,1.3212669472892489,"(0, 0, 2)","(1, 0, 1, 12)",-0.1941019584068139
31907,Columbus,1.0092581813143742,0.6199078730240412,1.6275474008567226,"(0, 0, 2)","(0, 0, 1, 12)",-0.12814722827026176
28216,Charlotte,1.1317264024079412,0.7965218645944605,1.5997005342865163,"(2, 0, 2)","(1, 0, 0, 12)",-0.00828955218183156
38655,Oxford,1.0145448396985903,0.7893818538672098,1.3006231555383614,"(0, 0, 2)","(0, 0, 1, 12)",-0.24223307819280063
46143,Greenwood,1.023336159792003,0.8206249357980843,1.2736006192269862,"(2, 0, 0)","(0, 0, 0, 12)",-0.25398324527886557
37167,Smyrna,1.2243932206439854,0.9000955002760034,1.6586947336576192,"(1, 0, 1)","(0, 0, 0, 12)",0.11337847832892654
32792,Goldenrod,1.0626191755971306,0.7324345849644013,1.5327039788716954,"(1, 0, 3)","(1, 0, 1, 12)",-0.0946746419160619
92647,Huntington Beach,0.9925492553995101,0.7365204559339553,1.3325327688370203,"(3, 0, 1)","(0, 0, 0, 12)",-0.244684774701787
31088,Warner Robins,1.023222800411267,0.817718380052974,1.2777554183785875,"(1, 0, 2)","(0, 0, 0, 12)",-0.2503311340094957
36117,Montgomery,0.9830795163552017,0.7809522794821836,1.2348643170152542,"(0, 0, 3)","(0, 0, 1, 12)",-0.34214751913286895
37122,Mount Juliet,1.0408253108743044,0.8472346079309135,1.276434096266434,"(0, 0, 2)","(0, 0, 1, 12)",-0.22730475147052773
32246,Jacksonville,0.9973079821408204,0.6334820977365518,1.5569823150288702,"(0, 0, 3)","(0, 0, 1, 12)",-0.15276272719729292
20020,Washington,1.0155854668931283,0.6930788757948968,1.4794390379046911,"(0, 0, 2)","(0, 0, 0, 12)",-0.15616117515298747
77521,Baytown,1.035205765317466,0.8276547179189925,1.292085960411637,"(2, 0, 0)","(0, 0, 0, 12)",-0.22216125691814467
99208,Spokane,1.003031506681513,0.7688370069857595,1.3048335143979737,"(0, 0, 2)","(0, 0, 0, 12)",-0.252525688784162
77083,Mission Bend,1.1088852636367785,0.7936076311801059,1.542243938155942,"(1, 0, 1)","(0, 0, 0, 12)",-0.039403819972441134
63021,Ballwin,1.0083856846273922,0.8705525245791915,1.167021171167023,"(0, 0, 2)","(0, 0, 1, 12)",-0.43849058161967236
11368,New York,1.0021747109725228,0.6880650043721779,1.451372782101833,"(0, 0, 2)","(0, 0, 0, 12)",-0.17844660686453392
29681,Simpsonville,1.0592179265007633,0.8619924913870686,1.2992239091620026,"(1, 0, 1)","(0, 0, 1, 12)",-0.18106308051649525
28205,Charlotte,1.43987284553052,1.0308371492171426,2.001532593301891,"(3, 0, 0)","(0, 0, 0, 12)",0.31059015828914366
30253,McDonough,1.0255178044281699,0.8307178008757761,1.263731104020485,"(0, 0, 2)","(1, 0, 1, 12)",-0.2606538613336753
29485,Summerville,1.0566710089521933,0.8393004983150334,1.327381625423363,"(1, 0, 1)","(0, 0, 0, 12)",-0.16741762877333694
92104,San Diego,0.9969734687757116,0.741261555730158,1.3360435983254833,"(3, 0, 1)","(0, 0, 1, 12)",-0.23775251268335348
92115,San Diego,0.9944185089371227,0.7622054931846096,1.2936032470852967,"(1, 0, 1)","(0, 0, 1, 12)",-0.2709192575764455
90631,La Habra,1.0207987784217363,0.7343801526225414,1.412441021961994,"(1, 0, 1)","(0, 0, 0, 12)",-0.1734145425535318
15301,Washington,0.9864445043569542,0.8012666634204556,1.2122979211567784,"(1, 0, 2)","(1, 0, 1, 12)",-0.3696553161954487
