zip,City,mean_ret,low_ret,high_ret,order,seasonal_order
93065,Simi Valley,1.0530989231837353,0.7953730683464069,1.3897649395133143,"(1, 0, 3)","(0, 0, 0, 12)"
91342,Los Angeles,1.003725484390033,0.7707013611733184,1.3033820184644864,"(1, 0, 1)","(1, 0, 1, 12)"
44130,Parma Heights,0.9707850085362911,0.5822842956628451,1.5995904017382552,"(0, 1, 1)","(0, 0, 0, 12)"
95747,Roseville,1.2035333105363892,0.7980788443901063,1.801790610284393,"(2, 1, 1)","(0, 0, 1, 12)"
32218,Jacksonville,1.0183203370200422,0.713809403788299,1.4453503395487155,"(0, 0, 2)","(0, 0, 1, 12)"
95123,San Jose,1.2587373306299912,0.8817147121005862,1.7874246459061074,"(1, 0, 3)","(0, 0, 0, 12)"
43026,Hilliard,1.002109526300844,0.7431706974915203,1.3461992229625435,"(2, 0, 0)","(0, 0, 0, 12)"
20019,Washington,0.8471496548822532,0.4616087937009836,1.5300417753816,"(1, 0, 1)","(0, 0, 1, 12)"
22193,Woodbridge,0.9560623827822976,0.7648501678304866,1.1926681190231327,"(0, 0, 2)","(0, 0, 1, 12)"
45840,Findlay,1.0285893190282047,0.8473801563572682,1.2466432344361886,"(1, 0, 1)","(0, 0, 0, 12)"
80634,Greeley,1.1559772252792653,0.8850418951623484,1.5050543764836195,"(0, 1, 0)","(0, 0, 0, 12)"
2155,Medford,1.2646701459204557,1.0710960478733864,1.4915828579360717,"(0, 0, 1)","(1, 0, 1, 12)"
92627,Costa Mesa,1.1552800824889649,0.9422108536249928,1.4141506476804777,"(1, 1, 3)","(1, 0, 0, 12)"
85705,Tucson,1.0644362465052994,0.7824663479716327,1.4425162175381236,"(0, 0, 2)","(1, 0, 0, 12)"
20878,Gaithersburg,0.9982602440437796,0.8412818003491707,1.1831302358869333,"(0, 0, 2)","(0, 0, 0, 12)"
30022,Johns Creek,0.9840434544233988,0.7458634365028581,1.2942882880062403,"(0, 0, 2)","(0, 0, 1, 12)"
23666,Hampton,1.0166536226828846,0.7893017258220789,1.306098054631933,"(1, 0, 2)","(0, 0, 0, 12)"
2360,Plymouth,1.0162984380429119,0.8266497110360059,1.2472837377963875,"(0, 0, 2)","(0, 0, 1, 12)"
33064,Pompano Beach,1.0899493149974737,0.6451574224777217,1.8198648072685826,"(1, 0, 1)","(0, 0, 0, 12)"
20001,Washington,1.0760806227146333,0.6217627875574745,1.8379061365053098,"(0, 1, 1)","(0, 0, 1, 12)"
29072,Lexington,1.1202740884110451,0.9150867863030275,1.3690457512959404,"(2, 1, 0)","(0, 0, 0, 12)"
11218,New York,1.0976667171753154,0.5152134910758213,2.284342609865932,"(1, 0, 3)","(2, 0, 0, 12)"
33027,Miramar,1.119303776746564,0.6531138729800274,1.8934291077951424,"(0, 1, 1)","(0, 0, 0, 12)"
89052,Henderson,1.1281740333261656,0.7546860478929037,1.6743711292376862,"(0, 1, 1)","(2, 0, 0, 12)"
90011,Los Angeles,0.9779407295264866,0.5897269919052459,1.6046612453807851,"(1, 0, 1)","(0, 0, 0, 12)"
75206,Dallas,0.9933178726731051,0.6404203254539901,1.5283181937970345,"(1, 0, 3)","(0, 0, 1, 12)"
11223,New York,1.0746477593594628,0.7715196458061423,1.4902527296219878,"(0, 0, 2)","(1, 0, 1, 12)"
32174,Ormond Beach,1.0910381513809566,0.8206435189607485,1.4457381534252542,"(0, 0, 2)","(1, 0, 1, 12)"
33063,Margate,1.0775626164028704,0.7910717142451801,1.4619773213481961,"(2, 0, 3)","(1, 0, 0, 12)"
87121,Albuquerque,1.0094664150473784,0.8379781398086786,1.2143520481286827,"(1, 0, 2)","(0, 0, 0, 12)"
43701,Zanesville,1.1211223229489735,0.7581384456679253,1.6477113287678478,"(0, 1, 3)","(0, 0, 0, 12)"
90025,Los Angeles,1.229736209990179,0.8330983972320744,1.8036763116831622,"(0, 1, 3)","(0, 0, 1, 12)"
72401,Jonesboro,1.010962150133196,0.7063219733668853,1.4395064187122586,"(0, 0, 2)","(1, 0, 0, 12)"
90027,Los Angeles,0.9846551108622023,0.6855259756789313,1.4067226327942404,"(1, 0, 3)","(0, 0, 1, 12)"
10701,Yonkers,0.9991884559518963,0.7865114529479972,1.2664400467165275,"(0, 0, 2)","(1, 0, 0, 12)"
44077,Painesville,0.9921650348791603,0.8094331487979715,1.2141159857698873,"(0, 0, 2)","(0, 0, 1, 12)"
75035,Frisco,0.9610112942642028,0.6733101884362035,1.3641332597798534,"(1, 0, 1)","(0, 0, 1, 12)"
8831,Monroe,0.9918236441869528,0.780490342404023,1.2574073491080986,"(1, 0, 3)","(1, 0, 0, 12)"
77082,Houston,1.1391225279345774,0.9436602275231716,1.3730941043571856,"(0, 1, 3)","(0, 0, 0, 12)"
34953,Port Saint Lucie,1.0729264703155756,0.7366646256222835,1.553773161308353,"(0, 0, 2)","(1, 0, 0, 12)"
94544,Hayward,1.0173627802870608,0.6969000934730407,1.4763324528239787,"(1, 0, 3)","(0, 0, 1, 12)"
19124,Philadelphia,1.2906975224692898,0.8589966336217207,1.9263977697560046,"(0, 1, 3)","(0, 0, 1, 12)"
78641,Leander,1.0009120615013605,0.774468582138719,1.2901047201013272,"(0, 0, 3)","(0, 0, 1, 12)"
60616,Chicago,0.9994585251288812,0.7999454015609371,1.2462204372239511,"(0, 0, 2)","(0, 0, 1, 12)"
97402,Eugene,1.0511337555509255,0.8019053685633385,1.3736408768950457,"(1, 0, 0)","(0, 0, 1, 12)"
43228,Columbus,1.0240333658322054,0.7001120496648863,1.488942719293825,"(1, 0, 1)","(0, 0, 0, 12)"
33313,Lauderhill,1.0346092769350888,0.5870719491444713,1.7989239389906286,"(1, 0, 1)","(1, 0, 0, 12)"
75150,Mesquite,1.3093110410485567,0.7349882676366254,2.2986752291804997,"(0, 1, 1)","(0, 0, 1, 12)"
95051,Santa Clara,1.336329418231531,0.9758676754130376,1.8227049580794787,"(0, 0, 2)","(1, 0, 1, 12)"
20147,Ashburn,1.0004157123765764,0.8537677551718984,1.171064665844894,"(0, 0, 2)","(2, 0, 0, 12)"
55901,Rochester,1.0674812316841036,0.756842815465086,1.4976403489905394,"(0, 1, 1)","(0, 0, 1, 12)"
23452,Virginia Beach,0.9954640634859555,0.8393241729812122,1.1792566117639984,"(0, 0, 3)","(0, 0, 0, 12)"
91710,Chino,1.2006816669100147,0.7266183097503316,1.9616432001885609,"(0, 1, 1)","(0, 0, 0, 12)"
91335,Los Angeles,1.006435396597516,0.585511914592747,1.7070715073044291,"(0, 1, 1)","(0, 0, 0, 12)"
35242,Hoover,1.0557972968146279,0.8818790611054891,1.2623497887246535,"(2, 0, 2)","(1, 0, 0, 12)"
30127,Powder Springs,1.2641289127891193,0.6677343672040724,2.349855055442703,"(0, 1, 1)","(0, 0, 0, 12)"
71913,Hot Springs,0.9996627215362112,0.8111131435717944,1.22986928332683,"(0, 0, 2)","(0, 0, 0, 12)"
90731,Los Angeles,1.0201109004174154,0.6874528393286423,1.5039055375683021,"(1, 0, 1)","(0, 0, 0, 12)"
29730,Rock Hill,1.0133887083800783,0.5847069143773055,1.7348453527129006,"(1, 0, 2)","(1, 0, 0, 12)"
80015,Aurora,1.0942876084336235,0.8748759724102314,1.365764778747972,"(1, 0, 2)","(0, 0, 0, 12)"
32225,Jacksonville,1.0050130313823624,0.7306522892009564,1.3767187660838593,"(0, 0, 2)","(0, 0, 1, 12)"
95687,Vacaville,1.1684743874987404,0.6119958798874362,2.189370110318787,"(0, 1, 1)","(0, 0, 0, 12)"
27713,Durham,1.0875991590087113,0.8075826243947367,1.458917560485964,"(0, 1, 1)","(1, 0, 0, 12)"
77840,College Station,1.0664356434228124,0.6836824837899215,1.6499325545372636,"(1, 0, 2)","(0, 0, 1, 12)"
30004,Milton,1.0127256955285862,0.7414857944359551,1.3775072334647038,"(1, 0, 3)","(0, 0, 0, 12)"
43068,Reynoldsburg,1.140915697185867,0.7071233024759329,1.8221066924413236,"(0, 1, 1)","(1, 0, 0, 12)"
93550,Palmdale,1.020529644949226,0.7201846333424746,1.4386491142524855,"(1, 0, 1)","(1, 0, 0, 12)"
11208,New York,1.0130279612049837,0.5280553464738793,1.9103274232297645,"(1, 0, 2)","(0, 0, 1, 12)"
89123,Las Vegas,1.1745994526248342,0.7267942094083478,1.8786613477379066,"(0, 1, 1)","(0, 0, 0, 12)"
94509,Antioch,1.3319466823352228,0.6882785724991476,2.5276870329806,"(0, 1, 1)","(0, 0, 0, 12)"
80525,Fort Collins,1.076727822867111,0.8566614634093767,1.350200334067891,"(1, 0, 0)","(1, 0, 1, 12)"
78501,McAllen,1.1967308916209356,0.850924572645793,1.6750124601328626,"(0, 1, 3)","(0, 0, 1, 12)"
48823,East Lansing,1.0000042076021538,0.7341145249046028,1.3569222831103185,"(0, 0, 3)","(1, 0, 0, 12)"
63123,Affton,1.0947099394520925,0.8645268035957695,1.382949047280456,"(1, 1, 2)","(0, 0, 0, 12)"
40601,Frankfort,1.01935366451215,0.7867702660212061,1.317105882373169,"(1, 1, 2)","(0, 0, 0, 12)"
21215,Baltimore,0.9004613883072653,0.3218106858485449,2.416802204110496,"(0, 0, 2)","(0, 0, 1, 12)"
29464,Mount Pleasant,1.1166644708219045,0.8242164502900056,1.5069891460113716,"(1, 0, 1)","(0, 0, 1, 12)"
60622,Chicago,0.9996428535504612,0.7227106517556682,1.3768289233005553,"(0, 0, 2)","(0, 0, 1, 12)"
7087,Union City,1.401570852765099,0.8420424390185133,2.308360151986234,"(1, 1, 3)","(1, 0, 0, 12)"
32828,Orlando,1.26574658486738,0.8351112471243629,1.903468527561364,"(0, 1, 1)","(0, 0, 0, 12)"
77057,Houston,1.0301520073409673,0.7083135381778695,1.4896814201140443,"(3, 0, 0)","(0, 0, 0, 12)"
23451,Virginia Beach,1.0048664633296445,0.7999183006755541,1.2596612364133188,"(0, 0, 2)","(0, 0, 1, 12)"
23223,Richmond,1.1178477827253643,0.7246937428318536,1.7109786638926732,"(1, 1, 3)","(0, 0, 1, 12)"
60615,Chicago,0.9993140028991407,0.6906208062354988,1.4380640643051215,"(0, 0, 2)","(0, 0, 1, 12)"
42101,Bowling Green,1.2931289509706239,0.8887790777763189,1.8701000305300588,"(1, 1, 3)","(0, 0, 0, 12)"
45601,Chillicothe,1.006297550919287,0.6972440626952277,1.4444847361637108,"(0, 0, 2)","(0, 0, 0, 12)"
30135,Douglasville,1.053538812809786,0.677588707189782,1.6250709392895006,"(2, 0, 0)","(0, 0, 0, 12)"
27284,Kernersville,1.0797116698609461,0.7732493244941474,1.5001755163467996,"(0, 1, 0)","(0, 0, 0, 12)"
19446,Lansdale,0.9984371746656544,0.834848718311699,1.1925282397762529,"(0, 0, 2)","(0, 0, 1, 12)"
14221,Amherst,1.0081748369882655,0.840434143947547,1.2077946140907927,"(0, 0, 1)","(0, 0, 1, 12)"
98115,Seattle,1.0002964527063287,0.6373136027844843,1.5558319482557574,"(1, 0, 1)","(0, 0, 1, 12)"
60641,Chicago,1.00062049088605,0.676579143086407,1.470469850030426,"(1, 0, 2)","(0, 0, 1, 12)"
94122,San Francisco,1.0247820483159207,0.7383797859900105,1.4161046337199266,"(0, 0, 2)","(0, 0, 1, 12)"
93727,Fresno,1.0833673724796384,0.8382944569104678,1.3962217719449677,"(3, 0, 0)","(0, 0, 0, 12)"
76116,Fort Worth,1.1275161793020312,0.7760844384299691,1.6288281553780621,"(0, 0, 2)","(1, 0, 0, 12)"
21122,Pasadena,1.020551458724162,0.8518658628382415,1.2210243654303619,"(0, 0, 2)","(2, 0, 1, 12)"
93536,Lancaster,1.078361691549599,0.7611569870834276,1.5197396813179223,"(1, 0, 1)","(0, 0, 0, 12)"
93535,Lancaster,1.1115463120498263,0.6818882552425015,1.793662953212062,"(1, 0, 1)","(0, 0, 0, 12)"
85251,Scottsdale,1.312027851576261,0.9588283806261279,1.7879701884980885,"(0, 1, 3)","(0, 0, 1, 12)"
60453,Oak Lawn,1.0006355887702014,0.8243121638315567,1.2128375045959479,"(0, 0, 2)","(0, 0, 0, 12)"
33319,Lauderhill,1.1284443297627083,0.7198620455952109,1.7538973531900226,"(1, 0, 1)","(1, 0, 0, 12)"
78249,San Antonio,1.0101544645269596,0.8393627814008419,1.2140116361957598,"(0, 0, 2)","(0, 0, 1, 12)"
19020,Bensalem,0.963354161251006,0.7934120462719315,1.1678970638739057,"(1, 0, 1)","(1, 0, 1, 12)"
33321,Tamarac,1.0677835286303035,0.7550678468476935,1.5022158144567948,"(3, 0, 0)","(0, 0, 0, 12)"
95758,Elk Grove,0.9098010650939563,0.44989934818979505,1.7993430646399247,"(0, 1, 1)","(0, 0, 0, 12)"
60660,Chicago,0.9402610274666313,0.5760590440484494,1.5194651711850673,"(1, 0, 2)","(0, 0, 1, 12)"
93306,Bakersfield,1.0244709017173923,0.5827218750148452,1.7758659526670406,"(1, 1, 1)","(0, 0, 1, 12)"
73160,Moore,1.006058788888387,0.8027219918677077,1.2582697410387342,"(1, 0, 2)","(0, 0, 0, 12)"
14580,Webster,0.967469371273586,0.5790403368805439,1.5990187518127374,"(1, 0, 3)","(0, 0, 1, 12)"
19720,New Castle,0.9518962616054817,0.5600875618995569,1.5996278589847757,"(2, 0, 1)","(1, 0, 1, 12)"
89031,North Las Vegas,1.237622263544367,0.8508205543691932,1.7890488433054843,"(0, 1, 1)","(1, 0, 0, 12)"
93257,Porterville,1.0316013045412036,0.7742072845482472,1.3699775395599496,"(0, 0, 2)","(0, 0, 1, 12)"
19120,Philadelphia,1.1685891085953706,0.5069576191614199,2.615418487017499,"(2, 1, 0)","(0, 0, 0, 12)"
27707,Durham,1.1815963153879543,0.9687096695573749,1.4388569097471118,"(0, 1, 3)","(0, 0, 0, 12)"
11204,New York,1.1051729507066657,0.8991093759222297,1.3560758530259611,"(1, 0, 3)","(0, 0, 0, 12)"
93307,Bakersfield,1.135223980772387,0.567231769386002,2.2230836926557704,"(0, 1, 1)","(0, 0, 1, 12)"
33467,Greenacres,1.0876247298490713,0.9287201575195174,1.2724255854105495,"(0, 1, 3)","(0, 0, 1, 12)"
22204,Arlington,0.9476403054645928,0.6255384620524949,1.4251836261769235,"(2, 0, 1)","(0, 0, 1, 12)"
20874,Germantown,0.996859211894505,0.8173461421060324,1.2138546999134587,"(0, 0, 2)","(0, 0, 0, 12)"
37128,Murfreesboro,1.279014586964715,0.9358714316160455,1.7403932756583653,"(0, 1, 0)","(0, 0, 0, 12)"
93309,Bakersfield,1.0888642841895624,0.5978710183057465,1.9512739791431792,"(0, 1, 1)","(0, 0, 0, 12)"
95035,Milpitas,0.7789301888063228,0.39264324662850736,1.516178558027581,"(0, 0, 2)","(0, 0, 1, 12)"
31419,Savannah,0.9891037159485152,0.7446040102191668,1.309524615329305,"(3, 0, 2)","(0, 0, 1, 12)"
66061,Olathe,1.1586299669983051,0.9497816262767929,1.4110874805467835,"(0, 1, 3)","(1, 0, 0, 12)"
11219,New York,1.0287605578208314,0.653652754579018,1.6057814371004036,"(0, 0, 2)","(0, 0, 0, 12)"
21222,Dundalk,1.1094176050257092,0.7249500142575184,1.6853422466980381,"(0, 1, 3)","(0, 0, 1, 12)"
60056,Mount Prospect,0.9903405246380893,0.7635664867709835,1.2808754788575776,"(1, 0, 2)","(0, 0, 0, 12)"
27703,Durham,1.086477295210697,0.6719339492377655,1.7385504618635654,"(0, 1, 1)","(0, 0, 0, 12)"
85282,Tempe,1.2351175551227958,0.7404416273043254,2.0360400569979213,"(0, 1, 1)","(0, 0, 0, 12)"
29223,Columbia,1.0870594686748511,0.7256325137833926,1.6171102259385814,"(2, 1, 0)","(0, 0, 1, 12)"
93230,Hanford,0.9980996041733784,0.7160411029572226,1.3850860541898342,"(0, 0, 2)","(1, 0, 1, 12)"
72712,Bentonville,1.0281260825828877,0.6805991673758182,1.5421726871400667,"(2, 0, 1)","(0, 0, 1, 12)"
29445,Goose Creek,1.142751944539812,0.8858341486537626,1.4700625880224825,"(2, 1, 0)","(0, 0, 0, 12)"
75043,Garland,1.1565220955898021,0.8094793438832444,1.6431537271716525,"(0, 1, 1)","(0, 0, 1, 12)"
33157,Village of Palmetto Bay,1.1030129052097781,0.6178332851709499,1.9417927668825832,"(1, 0, 2)","(1, 0, 0, 12)"
90802,Long Beach,1.0375649614145062,0.5499885871847943,1.9260398525958218,"(0, 0, 3)","(0, 0, 1, 12)"
94538,Fremont,1.1706506972322288,0.6252542153086824,2.153382844646127,"(0, 1, 1)","(0, 0, 0, 12)"
37064,Franklin,1.0062378598055295,0.7717920826629691,1.3080144873928257,"(1, 0, 1)","(0, 0, 0, 12)"
98682,Vancouver,1.0841236541314339,0.8756968725530764,1.3395728769366817,"(3, 0, 0)","(0, 0, 0, 12)"
94541,Hayward,1.0338585762009223,0.6177778795096838,1.7107554495682802,"(1, 0, 1)","(0, 0, 0, 12)"
95076,Watsonville,0.9820767364371517,0.6536892872960723,1.465589203322823,"(0, 0, 2)","(0, 0, 1, 12)"
60085,Waukegan,1.3447711773703488,0.5238399849536113,3.3332658637567456,"(3, 1, 3)","(0, 0, 0, 12)"
98133,Shoreline,1.0991217398455506,0.6361739285474335,1.8739560957287122,"(0, 1, 1)","(1, 0, 0, 12)"
28601,Hickory,1.045473543332271,0.8077352378368287,1.3493402678839996,"(3, 1, 0)","(0, 0, 0, 12)"
70726,Denham Springs,1.0170032264089781,0.8347117985502019,1.2371198442419828,"(3, 0, 0)","(1, 0, 0, 12)"
77007,Houston,1.083852187829168,0.6986518532836914,1.6667744872675216,"(0, 1, 1)","(0, 0, 0, 12)"
75002,Allen,1.1008471897378753,0.8403245760150027,1.437617950195415,"(2, 1, 0)","(0, 0, 1, 12)"
92630,Lake Forest,1.024783605156466,0.7369692534169004,1.4180873509287875,"(0, 1, 1)","(0, 0, 1, 12)"
93274,Tulare,1.1198831137605372,0.8941832077968671,1.399665428423066,"(2, 1, 2)","(2, 0, 0, 12)"
31907,Columbus,1.0092581813143742,0.6199078730240412,1.6275474008567226,"(0, 0, 2)","(0, 0, 1, 12)"
28216,Charlotte,1.2201377895229908,0.6836383184900475,2.1456942869623465,"(0, 1, 1)","(0, 0, 1, 12)"
38655,Oxford,1.0145448396985903,0.7893818538672098,1.3006231555383614,"(0, 0, 2)","(0, 0, 1, 12)"
46143,Greenwood,1.023336159792003,0.8206249357980843,1.2736006192269862,"(2, 0, 0)","(0, 0, 0, 12)"
37167,Smyrna,1.3076347520303755,1.0364589625437062,1.6458772488577957,"(2, 1, 0)","(0, 0, 0, 12)"
32792,Goldenrod,1.0626191755971306,0.7324345849644013,1.5327039788716954,"(1, 0, 3)","(1, 0, 1, 12)"
92647,Huntington Beach,0.9925492553995101,0.7365204559339553,1.3325327688370203,"(3, 0, 1)","(0, 0, 0, 12)"
31088,Warner Robins,1.1632273695397732,0.8505441915666537,1.5841699807105891,"(2, 1, 0)","(0, 0, 1, 12)"
36117,Montgomery,0.9830795163552017,0.7809522794821836,1.2348643170152542,"(0, 0, 3)","(0, 0, 1, 12)"
37122,Mount Juliet,1.1774296095659305,1.0032203087713047,1.3804387482889657,"(0, 1, 3)","(0, 0, 0, 12)"
32246,Jacksonville,0.9973079821408204,0.6334820977365518,1.5569823150288702,"(0, 0, 3)","(0, 0, 1, 12)"
20020,Washington,1.0155854668931283,0.6930788757948968,1.4794390379046911,"(0, 0, 2)","(0, 0, 0, 12)"
77521,Baytown,1.035205765317466,0.8276547179189925,1.292085960411637,"(2, 0, 0)","(0, 0, 0, 12)"
99208,Spokane,1.1705973744531601,0.9608714760465219,1.4238618843189095,"(1, 1, 2)","(0, 0, 1, 12)"
77083,Mission Bend,1.3027760794116527,0.9304322560375008,1.8152411816004466,"(2, 1, 1)","(0, 0, 1, 12)"
63021,Ballwin,1.0083856846273922,0.8705525245791915,1.167021171167023,"(0, 0, 2)","(0, 0, 1, 12)"
11368,New York,1.0021747109725228,0.6880650043721779,1.451372782101833,"(0, 0, 2)","(0, 0, 0, 12)"
29681,Simpsonville,1.1283333865913174,0.9827634334424511,1.2944209716579131,"(2, 1, 1)","(0, 0, 1, 12)"
28205,Charlotte,1.4783186578396126,1.0436371848588217,2.083222395024408,"(1, 1, 2)","(1, 0, 1, 12)"
30253,McDonough,1.0255178044281699,0.8307178008757761,1.263731104020485,"(0, 0, 2)","(1, 0, 1, 12)"
29485,Summerville,1.20086806430593,1.0262990688649938,1.403696440837371,"(0, 1, 3)","(0, 0, 0, 12)"
92104,San Diego,1.1339008760367562,0.6342503126459442,1.997370968103793,"(0, 1, 1)","(0, 0, 1, 12)"
92115,San Diego,0.9944185089371227,0.7622054931846096,1.2936032470852967,"(1, 0, 1)","(0, 0, 1, 12)"
90631,La Habra,1.0207987784217363,0.7343801526225414,1.412441021961994,"(1, 0, 1)","(0, 0, 0, 12)"
15301,Washington,0.9864445043569542,0.8012666634204556,1.2122979211567784,"(1, 0, 2)","(1, 0, 1, 12)"
6516,West Haven,0.9930892385391175,0.8082883125104663,1.2180737310877783,"(0, 0, 2)","(1, 0, 0, 12)"
27705,Durham,1.0805276539237527,0.7530145190224509,1.5418377633228373,"(1, 0, 1)","(0, 0, 0, 12)"
97045,Oregon City,1.3362518333246545,0.7132272283856641,2.446329974118111,"(2, 0, 1)","(0, 0, 1, 12)"
1960,Peabody,1.01315325418346,0.8221466343149834,1.246320883966204,"(0, 0, 2)","(0, 0, 1, 12)"
17331,Penn,1.0028285658149627,0.8421384721120609,1.1927127330275933,"(0, 0, 2)","(0, 0, 0, 12)"
32608,Gainesville,1.0100936240150085,0.7980316203587198,1.2756354202452225,"(0, 0, 2)","(1, 0, 0, 12)"
78758,Austin,1.0220951957173574,0.5220092936805073,1.963361806078226,"(2, 0, 1)","(0, 0, 1, 12)"
11203,New York,1.0383178083022981,0.7424723000762903,1.4454650937191589,"(0, 0, 2)","(0, 0, 1, 12)"
33511,Brandon,1.0281772378816925,0.7050500141533548,1.490595774641941,"(1, 0, 1)","(1, 0, 0, 12)"
63129,Oakville,0.9987516520784974,0.8256746961583302,1.2063381717134,"(0, 0, 3)","(0, 0, 1, 12)"
85022,Phoenix,1.0722430723015681,0.6653574951737019,1.7102423602178212,"(0, 1, 1)","(0, 0, 0, 12)"
92154,San Diego,1.1229502782915148,0.8836119386469419,1.423698938320048,"(1, 1, 3)","(1, 0, 0, 12)"
85204,Mesa,1.2424154864881705,0.7140536165303252,2.132037458035606,"(0, 1, 1)","(0, 0, 0, 12)"
94513,Brentwood,1.274001993228525,0.849516669924767,1.8963862117741332,"(0, 1, 1)","(0, 0, 0, 12)"
87124,Rio Rancho,1.0187077057495701,0.7531861319255098,1.3723745779461156,"(2, 1, 0)","(0, 0, 0, 12)"
78251,San Antonio,1.0215215663996633,0.8287629533595556,1.2568863035007607,"(0, 0, 2)","(1, 0, 0, 12)"
78741,Austin,1.3224307602186351,0.7122731808782922,2.414740062926379,"(1, 0, 3)","(0, 0, 1, 12)"
89110,Las Vegas,1.3009174685961093,0.716113131094746,2.3265527892627564,"(0, 1, 1)","(1, 0, 0, 12)"
92646,Huntington Beach,0.9800666599568921,0.797827955687263,1.2018171952114565,"(1, 0, 1)","(1, 0, 0, 12)"
94587,Union City,1.130266518227429,0.566747797881567,2.2072012689928617,"(0, 1, 1)","(1, 0, 0, 12)"
37040,Clarksville,1.1354913972766258,0.9377902771091545,1.372780071874663,"(0, 1, 3)","(0, 0, 0, 12)"
74133,Tulsa,0.994411621082216,0.8794998222153384,1.1236514124221155,"(1, 0, 1)","(1, 0, 0, 12)"
98122,Seattle,0.9896195100808027,0.6529482233931398,1.4885728059325651,"(2, 0, 3)","(0, 0, 1, 12)"
11220,New York,0.9861669183257387,0.6402927007378677,1.507434970125439,"(1, 0, 2)","(1, 0, 1, 12)"
30066,Marietta,1.0081805725966397,0.7700237616094376,1.3161272693965675,"(0, 0, 2)","(0, 0, 0, 12)"
21224,Baltimore,0.9954412988777985,0.5914322823807044,1.6573583964567562,"(0, 0, 2)","(0, 0, 0, 12)"
28215,Charlotte,1.2677754373429209,0.8458676025424436,1.8864043765596203,"(3, 1, 0)","(0, 0, 0, 12)"
20852,North Bethesda,0.9860240469049004,0.8522151428752075,1.139856374950909,"(0, 0, 2)","(1, 0, 1, 12)"
85142,Queen Creek,1.1705672173698773,0.7788982944598725,1.7460233301674961,"(0, 1, 1)","(0, 0, 1, 12)"
33458,Jupiter,1.0516299882228732,0.8926729253401242,1.2375506733974595,"(0, 0, 2)","(2, 0, 1, 12)"
98632,Longview,1.0919941278675582,0.6194470283943624,1.9004653697160603,"(0, 0, 2)","(1, 0, 1, 12)"
95355,Modesto,1.2663637457153232,0.7775113176201925,2.0413811491844864,"(2, 1, 0)","(0, 0, 0, 12)"
83301,Twin Falls,0.9705858030129892,0.6179988361298828,1.511619316075186,"(2, 0, 1)","(1, 0, 1, 12)"
75211,Dallas,1.2272851425281157,0.6581624399453408,2.2506776096387027,"(0, 1, 3)","(1, 0, 0, 12)"
59901,Kalispell,1.1625811767924854,0.8933080178478603,1.5087183455252284,"(1, 1, 3)","(0, 0, 1, 12)"
95670,Rancho Cordova,1.0403277807267877,0.5260338387799854,2.015939914277161,"(0, 1, 1)","(0, 0, 1, 12)"
85345,Peoria,1.1125857513999362,0.647982549612975,1.8854226714606703,"(0, 1, 2)","(0, 0, 0, 12)"
21061,Glen Burnie,1.0006810828103399,0.7875775278713006,1.2684859195627032,"(1, 0, 2)","(0, 0, 0, 12)"
32765,Oviedo,1.0216643898009379,0.7641835553134552,1.3612498170064233,"(0, 0, 2)","(1, 0, 0, 12)"
92376,Rialto,1.16995487694572,0.696487710402466,1.9416797964079475,"(0, 1, 1)","(0, 0, 0, 12)"
43229,Columbus,1.0719649741116384,0.4973333299875456,2.2509521744086562,"(0, 1, 1)","(0, 0, 1, 12)"
60148,Lombard,1.003750869322104,0.7981063860899662,1.2595994467767757,"(1, 0, 1)","(1, 0, 0, 12)"
97401,Eugene,1.1093103774376876,0.9043644299140574,1.3583935430809972,"(1, 0, 2)","(1, 0, 0, 12)"
37421,Chattanooga,1.1262741053783663,0.8534804894617034,1.4812569951622885,"(2, 1, 2)","(1, 0, 0, 12)"
37066,Gallatin,1.1825016390676433,0.9517973689339303,1.4662943791267495,"(0, 1, 3)","(2, 0, 0, 12)"
95014,Cupertino,1.234903423764172,0.720915596127322,2.088683131930935,"(2, 0, 3)","(1, 0, 0, 12)"
94568,Dublin,1.119585403852928,0.7427830568054333,1.675118317603803,"(0, 1, 3)","(0, 0, 1, 12)"
37027,Brentwood,1.0009674138262503,0.8319678805812869,1.2026326292048526,"(0, 0, 2)","(0, 0, 0, 12)"
45044,Middletown,1.001254618898372,0.7692859403644016,1.2995301711056997,"(0, 0, 2)","(0, 0, 1, 12)"
19067,Lower Makefield,1.0179160160012455,0.8392060389270973,1.2327913350730622,"(1, 0, 3)","(0, 0, 1, 12)"
19134,Philadelphia,1.5001187010530452,0.5133373051629776,4.188561036383974,"(0, 1, 3)","(1, 0, 0, 12)"
28210,Charlotte,1.015830230322749,0.7175793053575028,1.430658836137454,"(1, 0, 1)","(0, 0, 1, 12)"
33414,Wellington,1.0197691135394293,0.7316889272735027,1.414630343745455,"(1, 0, 1)","(1, 0, 0, 12)"
30263,Newnan,0.9794275511078401,0.7203211988921675,1.3266843449405248,"(0, 0, 2)","(1, 0, 1, 12)"
92105,San Diego,1.0326417146648297,0.566998073683878,1.8510500430548706,"(0, 1, 1)","(1, 0, 0, 12)"
28227,Mint Hill,1.4148816023593889,1.0189166630519935,1.9554379606585561,"(2, 1, 1)","(0, 0, 0, 12)"
45013,Hamilton,0.9952285802579108,0.7808105217484262,1.2655198125256046,"(0, 0, 2)","(0, 0, 0, 12)"
